Player,Faction,Faction Detachment,Primary,Secondary,Unique Faction List,Chapter,ChapterDetachment,Unique Chapter List,Wins,Losses,Draws,Games,Avg VP,Avg Oppon VP,Win Percentage,Games by Primary,Games by Secondary,Win % By Faction,VP by Faction,Opp VP by Faction,Win % By Primary,Win % by Chapter,VP by Primary,Top List,Tournament,Ruleset,Date
Zach Thacker,Thousand Sons,1,1,,1,Thousand Sons,1,1,3,2,0,5,25.2,18.2,60.00%,5,,60.00%,25.20,18.20,60.00%,60.00%,25.20,No,Dicehammer,ITC,15-Sep
Zach Thacker,Thousand Sons,1,,1,,Thousand Sons,1,,3,2,0,5,25.2,20.8,60.00%,0,,,,,,,,No,Dicehammer,ITC,15-Sep
Zach Thacker,Death Guard,1,,1,1,Death Guard,1,1,3,2,0,5,25.2,20.8,60.00%,0,5,60.00%,25.20,20.80,,60.00%,,No,Dicehammer,ITC,15-Sep
Aaron Via,Dark Angels,1,1,,1,Dark Angels,1,1,3,1,1,5,22.8,14.2,70.00%,5,,70.00%,22.80,14.20,70.00%,70.00%,22.80,Yes,Battlezone Ursa,ITC,15-Sep
Aaron Via,Astra Militarum,1,,1,1,Cadian,1,1,3,1,1,5,22.8,14.2,70.00%,0,5,70.00%,22.80,14.20,,70.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Aaron Via,Imperial Knights,1,,1,1,House Taranis,1,1,3,1,1,5,22.8,14.2,70.00%,0,5,70.00%,22.80,14.20,,70.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Adam Wodkowski,Adeptus Astartes,1,1,,1,Ultramarines,1,1,4,1,0,5,25.4,16.8,80.00%,5,,80.00%,25.40,16.80,80.00%,80.00%,25.40,Yes,Battlezone Ursa,ITC,15-Sep
Adam Wodkowski,Adeptus Astartes,1,,1,,Ultramarines,1,,4,1,0,5,25.4,16.8,80.00%,0,,,,,,,,Yes,Battlezone Ursa,ITC,15-Sep
Adam Wodkowski,Blood Angels,1,,1,1,Blood Angels,1,1,4,1,0,5,25.4,16.8,80.00%,0,5,80.00%,25.40,16.80,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Brian Bublitz,Death Guard,1,1,,1,Death Guard,1,1,0,2,1,3,6.67,23.33,16.67%,3,,16.67%,6.67,23.33,16.67%,16.67%,6.67,No,Battlezone Ursa,ITC,15-Sep
Brian Bublitz,Renegade Knights,1,,1,1,Renegade Knights,1,1,0,2,1,3,6.67,23.33,16.67%,0,3,16.67%,6.67,23.33,,16.67%,,No,Battlezone Ursa,ITC,15-Sep
Brian Leyva,Thousand Sons,1,1,,1,Thousand Sons,1,1,3,2,0,5,25,23.2,60.00%,5,,60.00%,25.00,23.20,60.00%,60.00%,25.00,No,Battlezone Ursa,ITC,15-Sep
Brian Leyva,Chaos Daemons,1,,1,1,Nurgle,1,1,3,2,0,5,25,23.2,60.00%,0,5,60.00%,25.00,23.20,,60.00%,,No,Battlezone Ursa,ITC,15-Sep
Brian Leyva,Renegade Knights,1,,1,1,Renegade Knights,1,1,3,2,0,5,25,23.2,60.00%,0,5,60.00%,25.00,23.20,,60.00%,,No,Battlezone Ursa,ITC,15-Sep
Cameron Glodowski,Adeptus Custodes,1,1,,1,Adeptus Custodes,1,1,2,3,0,5,24.4,15,40.00%,5,,40.00%,24.40,15.00,40.00%,40.00%,24.40,No,Battlezone Ursa,ITC,15-Sep
Cameron Glodowski,Astra Militarum,1,,1,1,Cadian,1,1,2,3,0,5,24.4,15,40.00%,0,5,40.00%,24.40,15.00,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Cameron Glodowski,Officio Assassinorum,1,,1,1,Officio Assassinorum,1,1,2,3,0,5,24.4,15,40.00%,0,5,40.00%,24.40,15.00,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Chris Scott,Necrons,1,1,,1,Unknown,1,1,3,2,0,5,19,21,60.00%,5,,60.00%,19.00,21.00,60.00%,60.00%,19.00,No,Battlezone Ursa,ITC,15-Sep
Colin Wingo,Renegade Knights,1,1,,1,Renegade Knights,1,1,3,2,0,5,24.4,20,60.00%,5,,60.00%,24.40,20.00,60.00%,60.00%,24.40,No,Battlezone Ursa,ITC,15-Sep
Coulson Knowles,Necrons,1,1,,1,Mephrit Dynasty,1,1,2,3,0,5,19.2,23.4,40.00%,5,,40.00%,19.20,23.40,40.00%,40.00%,19.20,No,Battlezone Ursa,ITC,15-Sep
Coulson Knowles,Necrons,1,,1,,Nihilakh Dynasty,1,1,2,3,0,5,19.2,23.4,40.00%,0,,,,,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Danny McDevitt,Harlequins,1,1,,1,Soaring Spite,1,1,4,1,0,5,31.4,15.8,80.00%,5,,80.00%,31.40,15.80,80.00%,80.00%,31.40,Yes,Battlezone Ursa,ITC,15-Sep
Danny McDevitt,Drukhari,1,,1,1,Prophets of Flesh,1,1,4,1,0,5,31.4,15.8,80.00%,0,5,80.00%,31.40,15.80,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Danny McDevitt,Asuryani,1,,1,1,Ulthwe,1,1,4,1,0,5,31.4,15.8,80.00%,0,5,80.00%,31.40,15.80,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
David Eaton,Adeptus Astartes,1,1,,1,Ultramarines,1,1,1,3,1,5,16.6,27.4,30.00%,5,,30.00%,16.60,27.40,30.00%,30.00%,16.60,No,Battlezone Ursa,ITC,15-Sep
David Eaton,Adeptus Astartes,1,,1,,Ultramarines,1,,1,3,1,5,16.6,27.4,30.00%,0,,,,,,,,No,Battlezone Ursa,ITC,15-Sep
David Eaton,Astra Militarum,1,,1,1,Unknown,1,1,1,3,1,5,16.6,27.4,30.00%,0,5,30.00%,16.60,27.40,,30.00%,,No,Battlezone Ursa,ITC,15-Sep
Derek Massey,Drukhari,1,1,,1,Kabal of the Flayed Skull,1,1,4,1,0,5,26.6,22.6,80.00%,5,,80.00%,26.60,22.60,80.00%,80.00%,26.60,Yes,Battlezone Ursa,ITC,15-Sep
Derek Massey,Drukhari,1,,1,,Kabal of the Black Heart,1,1,4,1,0,5,26.6,22.6,80.00%,0,,,,,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Derek Massey,Asuryani,1,,1,1,Alaitoc,1,1,4,1,0,5,26.6,22.6,80.00%,0,5,80.00%,26.60,22.60,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Erik Rickards,Tyranids,1,1,,1,Kraken,1,1,2,2,1,5,19.2,10.8,50.00%,5,,50.00%,19.20,10.80,50.00%,50.00%,19.20,No,Battlezone Ursa,ITC,15-Sep
Erik Rickards,Genestealer Cults,1,,1,1,Genestealer Cults,1,1,2,2,1,5,19.2,10.8,50.00%,0,5,50.00%,19.20,10.80,,50.00%,,No,Battlezone Ursa,ITC,15-Sep
Erik Rickards,Astra Militarum,1,,1,1,Brood Brothers,1,1,2,2,1,5,19.2,10.8,50.00%,0,5,50.00%,19.20,10.80,,50.00%,,No,Battlezone Ursa,ITC,15-Sep
Gary Snyder,Death Guard,1,1,,1,Death Guard,1,1,3,2,0,5,17.6,23.4,60.00%,5,,60.00%,17.60,23.40,60.00%,60.00%,17.60,No,Battlezone Ursa,ITC,15-Sep
Gary Snyder,Renegade Knights,1,,1,1,Renegade Knights,1,1,3,2,0,5,17.6,23.4,60.00%,0,5,60.00%,17.60,23.40,,60.00%,,No,Battlezone Ursa,ITC,15-Sep
Greg Howard,Space Wolves,1,1,,1,Space Wolves,1,1,2,3,0,5,18.4,20.6,40.00%,5,,40.00%,18.40,20.60,40.00%,40.00%,18.40,No,Battlezone Ursa,ITC,15-Sep
Greg Howard,Astra Militarum,1,,1,1,Tallarn,1,1,2,3,0,5,18.4,20.6,40.00%,0,5,40.00%,18.40,20.60,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Greg Howard,Officio Assassinorum,1,,1,1,Officio Assassinorum,1,1,2,3,0,5,18.4,20.6,40.00%,0,5,40.00%,18.40,20.60,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Jake Grasser,Tyranids,1,1,,1,Kraken,1,1,1,3,1,5,16.8,21.2,30.00%,5,,30.00%,16.80,21.20,30.00%,30.00%,16.80,No,Battlezone Ursa,ITC,15-Sep
Jake Grasser,Genestealer Cults,1,,1,1,Genestealer Cults,1,1,1,3,1,5,16.8,21.2,30.00%,0,5,30.00%,16.80,21.20,,30.00%,,No,Battlezone Ursa,ITC,15-Sep
James Anderson,Drukhari,1,1,,1,Kabal of the Black Heart,1,1,1,4,0,5,16.2,19.4,20.00%,5,,20.00%,16.20,19.40,20.00%,20.00%,16.20,No,Battlezone Ursa,ITC,15-Sep
James Anderson,Drukhari,1,,1,,Cult of the Red Grief,1,1,1,4,0,5,16.2,19.4,20.00%,0,,,,,,20.00%,,No,Battlezone Ursa,ITC,15-Sep
James Anderson,Drukhari,1,,1,,Cult of Strife,1,1,1,4,0,5,16.2,19.4,20.00%,0,,,,,,20.00%,,No,Battlezone Ursa,ITC,15-Sep
James Hogshead,Orks,1,1,,1,Mixed,1,1,1,4,0,5,12.6,26.6,20.00%,5,,20.00%,12.60,26.60,20.00%,20.00%,12.60,No,Battlezone Ursa,ITC,15-Sep
James Kempner,Tyranids,1,1,,1,Kraken,1,1,3,2,0,5,23.2,20.8,60.00%,5,,60.00%,23.20,20.80,60.00%,60.00%,23.20,No,Battlezone Ursa,ITC,15-Sep
James Kempner,Tyranids,1,,1,,Kraken,1,1,3,2,0,5,23.2,20.8,60.00%,0,,,,,,60.00%,,No,Battlezone Ursa,ITC,15-Sep
John Harvill,Blood Angels,1,1,,1,Blood Angels,1,1,1,2,1,4,12.25,25,37.50%,4,,37.50%,12.25,25.00,37.50%,37.50%,12.25,No,Battlezone Ursa,ITC,15-Sep
Jon Miller,Blood Angels,1,1,,1,Blood Angels,1,1,4,1,0,5,25,20.25,80.00%,5,,80.00%,25.00,20.25,80.00%,80.00%,25.00,Yes,Battlezone Ursa,ITC,15-Sep
Jon Miller,Imperial Knights,1,,1,1,House Raven,1,1,4,1,0,5,25,20.25,80.00%,0,5,80.00%,25.00,20.25,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Jonathon Baugher,Adeptus Astartes,1,1,,1,Ultramarines,1,1,2,3,0,5,18.4,24.6,40.00%,5,,40.00%,18.40,24.60,40.00%,40.00%,18.40,No,Battlezone Ursa,ITC,15-Sep
Jonathon Baugher,Adeptus Astartes,1,,1,,Ultramarines,1,,2,3,0,5,18.4,24.6,40.00%,0,,,,,,,,No,Battlezone Ursa,ITC,15-Sep
Jonathon Baugher,Adeptus Custodes,1,,1,1,Adeptus Custodes,1,1,2,3,0,5,18.4,24.6,40.00%,0,5,40.00%,18.40,24.60,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Joseph Shaubach,Renegade Guard,1,1,,1,Renegade Guard,1,1,2,3,0,5,23.4,25,40.00%,5,,40.00%,23.40,25.00,40.00%,40.00%,23.40,No,Battlezone Ursa,ITC,15-Sep
Joseph Shaubach,Renegade Guard,1,,1,,Renegade Guard,1,,2,3,0,5,23.4,25,40.00%,0,,,,,,,,No,Battlezone Ursa,ITC,15-Sep
Joseph Shaubach,Renegade Knights,1,,1,1,Renegade Knights,1,1,2,3,0,5,23.4,25,40.00%,0,5,40.00%,23.40,25.00,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Kevin Mackey,Deathwatch,1,1,,1,Deathwatch,1,1,1,3,1,5,13.6,18.6,30.00%,5,,30.00%,13.60,18.60,30.00%,30.00%,13.60,No,Battlezone Ursa,ITC,15-Sep
Kevin Mackey,Astra Militarum,1,,1,1,Catachan,1,1,1,3,1,5,13.6,18.6,30.00%,0,5,30.00%,13.60,18.60,,30.00%,,No,Battlezone Ursa,ITC,15-Sep
Kevin Mackey,Imperial Knights,1,,1,1,House Raven,1,1,1,3,1,5,13.6,18.6,30.00%,0,5,30.00%,13.60,18.60,,30.00%,,No,Battlezone Ursa,ITC,15-Sep
Lee Moua,T'au Empire,1,1,,1,T'au Sept,1,1,1,4,0,5,11.6,32.5,20.00%,5,,20.00%,11.60,32.50,20.00%,20.00%,11.60,No,Battlezone Ursa,ITC,15-Sep
Lee Moua,T'au Empire,1,,1,,T'au Sept,1,,1,4,0,5,11.6,32.5,20.00%,0,,,,,,,,No,Battlezone Ursa,ITC,15-Sep
Lee Moua,T'au Empire,1,,1,,Vior'la Sept,1,1,1,4,0,5,11.6,32.5,20.00%,0,,,,,,20.00%,,No,Battlezone Ursa,ITC,15-Sep
Linton Rowan,Space Wolves,1,1,,1,Space Wolves,1,1,3,2,0,5,23.2,21.6,60.00%,5,,60.00%,23.20,21.60,60.00%,60.00%,23.20,No,Battlezone Ursa,ITC,15-Sep
Linton Rowan,Space Wolves,1,,1,,Space Wolves,1,,3,2,0,5,23.2,21.6,60.00%,0,,,,,,,,No,Battlezone Ursa,ITC,15-Sep
Linton Rowan,Adeptus Astartes,1,,1,1,Mixed,1,1,3,2,0,5,23.2,21.6,60.00%,0,5,60.00%,23.20,21.60,,60.00%,,No,Battlezone Ursa,ITC,15-Sep
Malcolm Brown,Astra Militarum,1,1,,1,Unknown,1,1,0,4,1,5,9.8,19.6,10.00%,5,,10.00%,9.80,19.60,10.00%,10.00%,9.80,No,Battlezone Ursa,ITC,15-Sep
Malik Jones,Imperial Knights,1,1,,1,Unknown,1,1,3,2,0,5,23.2,20.6,60.00%,5,,60.00%,23.20,20.60,60.00%,60.00%,23.20,No,Battlezone Ursa,ITC,15-Sep
Mark Winter,Space Wolves,1,1,,1,Space Wolves,1,1,4,1,0,5,22.6,18.6,80.00%,5,,80.00%,22.60,18.60,80.00%,80.00%,22.60,Yes,Battlezone Ursa,ITC,15-Sep
Mark Winter,Astra Militarum,1,,1,1,Tallarn,1,1,4,1,0,5,22.6,18.6,80.00%,0,5,80.00%,22.60,18.60,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Mark Winter,Officio Assassinorum,1,,1,1,Officio Assassinorum,1,1,4,1,0,5,22.6,18.6,80.00%,0,5,80.00%,22.60,18.60,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Matthew Goodwin,Imperial Knights,1,1,,1,House Raven,1,1,5,0,0,5,31.8,12.8,100.00%,5,,100.00%,31.80,12.80,100.00%,100.00%,31.80,Yes,Battlezone Ursa,ITC,15-Sep
Matthew Goodwin,Astra Militarum,1,,1,1,Cadian,1,1,5,0,0,5,31.8,12.8,100.00%,0,5,100.00%,31.80,12.80,,100.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Matthew Goodwin,Officio Assassinorum,1,,1,1,Officio Assassinorum,1,1,5,0,0,5,31.8,12.8,100.00%,0,5,100.00%,31.80,12.80,,100.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Micah Chapman,Space Wolves,1,1,,1,Space Wolves,1,1,2,3,0,5,19.8,22.8,40.00%,5,,40.00%,19.80,22.80,40.00%,40.00%,19.80,No,Battlezone Ursa,ITC,15-Sep
Micah Chapman,Imperial Knights,1,,1,1,House Raven,1,1,2,3,0,5,19.8,22.8,40.00%,0,5,40.00%,19.80,22.80,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Moe Marin,Necrons,1,1,,1,Nihilakh Dynasty,1,1,1,2,0,3,10.67,29,33.33%,3,,33.33%,10.67,29.00,33.33%,33.33%,10.67,No,Battlezone Ursa,ITC,15-Sep
Philip Buckel,Adepta Sororitas,1,1,,1,Adepta Sororitas,1,1,2,3,0,5,17,26.2,40.00%,5,,40.00%,17.00,26.20,40.00%,40.00%,17.00,No,Battlezone Ursa,ITC,15-Sep
Philip Buckel,Adepta Sororitas,1,,1,,Adepta Sororitas,1,,2,3,0,5,17,26.2,40.00%,0,,,,,,,,No,Battlezone Ursa,ITC,15-Sep
Philip Buckel,Officio Assassinorum,1,,1,1,Officio Assassinorum,1,1,2,3,0,5,17,26.2,40.00%,0,5,40.00%,17.00,26.20,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Randall Sands,Ynnari,1,1,,1,Ynnari,1,1,2,3,0,5,18,23.4,40.00%,5,,40.00%,18.00,23.40,40.00%,40.00%,18.00,No,Battlezone Ursa,ITC,15-Sep
Rob Porter,Cult Mechanicus,1,1,,1,Stygies,1,1,4,1,0,5,30.4,15.2,80.00%,5,,80.00%,30.40,15.20,80.00%,80.00%,30.40,Yes,Battlezone Ursa,ITC,15-Sep
Rob Porter,Astra Militarum,1,,1,1,Catachan,1,1,4,1,0,5,30.4,15.2,80.00%,0,5,80.00%,30.40,15.20,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Rob Porter,Imperial Knights,1,,1,1,House Raven,1,1,4,1,0,5,30.4,15.2,80.00%,0,5,80.00%,30.40,15.20,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Robin O'Donnell,Grey Knights,1,1,,1,Grey Knights,1,1,3,2,0,5,27.4,19.2,60.00%,5,,60.00%,27.40,19.20,60.00%,60.00%,27.40,No,Battlezone Ursa,ITC,15-Sep
Sam Phillips,Imperial Knights,1,1,,1,Unknown,1,1,2,3,0,5,23.2,22.8,40.00%,5,,40.00%,23.20,22.80,40.00%,40.00%,23.20,No,Battlezone Ursa,ITC,15-Sep
Shawn Garren,Astra Militarum,1,1,,1,Catachan,1,1,1,3,1,5,16.6,19,30.00%,5,,30.00%,16.60,19.00,30.00%,30.00%,16.60,No,Battlezone Ursa,ITC,15-Sep
Shawn Garren,Astra Militarum,1,,1,,Catachan,1,,1,3,1,5,16.6,19,30.00%,0,,,,,,,,No,Battlezone Ursa,ITC,15-Sep
Steve Whitt,Drukhari,1,1,,1,Kabal of the Flayed Skull,1,1,3,2,0,5,21.8,19.8,60.00%,5,,60.00%,21.80,19.80,60.00%,60.00%,21.80,No,Battlezone Ursa,ITC,15-Sep
Taylor Pearson,Deathwatch,1,1,,1,Deathwatch,1,1,2,3,0,5,22,24,40.00%,5,,40.00%,22.00,24.00,40.00%,40.00%,22.00,No,Battlezone Ursa,ITC,15-Sep
Taylor Pearson,Imperial Knights,1,,1,1,House Raven,1,1,2,3,0,5,22,24,40.00%,0,5,40.00%,22.00,24.00,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Taylor Pearson,Astra Militarum,1,,1,1,Cadian,1,1,2,3,0,5,22,24,40.00%,0,5,40.00%,22.00,24.00,,40.00%,,No,Battlezone Ursa,ITC,15-Sep
Tim Huebscher,Astra Militarum,1,1,,1,Catachan,1,1,4,1,0,5,29.2,17.2,80.00%,5,,80.00%,29.20,17.20,80.00%,80.00%,29.20,Yes,Battlezone Ursa,ITC,15-Sep
Tim Huebscher,Blood Angels,1,,1,1,Blood Angels,1,1,4,1,0,5,29.2,17.2,80.00%,0,5,80.00%,29.20,17.20,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Tim Huebscher,Imperial Knights,1,,1,1,House Raven,1,1,4,1,0,5,29.2,17.2,80.00%,0,5,80.00%,29.20,17.20,,80.00%,,Yes,Battlezone Ursa,ITC,15-Sep
Wallace O'Donnell,Grey Knights,1,1,,1,Grey Knights,1,1,3,2,0,5,23.8,22,60.00%,5,,60.00%,23.80,22.00,60.00%,60.00%,23.80,No,Battlezone Ursa,ITC,15-Sep
Aaron Albert,Chaos Daemons,1,1,,1,Slaanesh,1,1,3,2,0,5,6.2,5.8,60.00%,5,,60.00%,6.20,5.80,60.00%,60.00%,6.20,No,Harvester of Souls,Non-ITC,22-Sep
Aaron Albert,Renegade Knights,1,,1,1,Renegade Knights,1,1,3,2,0,5,6.2,5.8,60.00%,0,5,60.00%,6.20,5.80,,60.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Aaron Albert,Renegade Knights,1,,1,,Renegade Knights,1,,3,2,0,5,6.2,5.8,60.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Adam Martinez,Drukhari,1,1,,1,Prophets of Flesh,1,1,4,1,0,5,8.4,3.6,80.00%,5,,80.00%,8.40,3.60,80.00%,80.00%,8.40,Yes,Harvester of Souls,Non-ITC,22-Sep
Adam Martinez,Drukhari,1,,1,,Kabal of the Black Heart,1,1,4,1,0,5,8.4,3.6,80.00%,0,,,,,,80.00%,,Yes,Harvester of Souls,Non-ITC,22-Sep
Ashley Pleschourt,T'au Empire,1,1,,1,T'au Sept,1,1,0,5,0,5,2,10,0.00%,5,,0.00%,2.00,10.00,0.00%,0.00%,2.00,No,Harvester of Souls,Non-ITC,22-Sep
Ashley Pleschourt,T'au Empire,1,,1,,T'au Sept,1,,0,5,0,5,2,10,0.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Bill Knerr,Imperial Knights,1,1,,1,House Raven,1,1,2,3,0,5,4.6,7.4,40.00%,5,,40.00%,4.60,7.40,40.00%,40.00%,4.60,No,Harvester of Souls,Non-ITC,22-Sep
Bill Knerr,Astra Militarum,1,,1,1,Valhallan,1,1,2,3,0,5,4.6,7.4,40.00%,0,5,40.00%,4.60,7.40,,40.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Bryce Hobson,Drukhari,1,1,,1,Kabal of the Black Heart,1,1,2,3,0,5,4.8,7.2,40.00%,5,,40.00%,4.80,7.20,40.00%,40.00%,4.80,No,Harvester of Souls,Non-ITC,22-Sep
Bryce Hobson,Drukhari,1,,1,,Kabal of the Black Heart,1,,2,3,0,5,4.8,7.2,40.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Bryce Hobson,Drukhari,1,,1,,Kabal of the Obsidian Rose,1,1,2,3,0,5,4.8,7.2,40.00%,0,,,,,,40.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Bryce Rigby,Necrons,1,1,,1,Mephrit Dynasty,1,1,2,3,0,5,4,8,40.00%,5,,40.00%,4.00,8.00,40.00%,40.00%,4.00,No,Harvester of Souls,Non-ITC,22-Sep
Bryce Rigby,Necrons,1,,1,,Novokh Dynasty,1,1,2,3,0,5,4,8,40.00%,0,,,,,,40.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Bryce Rigby,Necrons,1,,1,,Nephrekh Dynasty,1,1,2,3,0,5,4,8,40.00%,0,,,,,,40.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Caleb Twitchell,Chaos Space Marines,1,1,,1,Alpha Legion,1,1,1,4,0,5,3,9,20.00%,5,,20.00%,3.00,9.00,20.00%,20.00%,3.00,No,Harvester of Souls,Non-ITC,22-Sep
Caleb Twitchell,Chaos Space Marines,1,,1,,Alpha Legion,1,,1,4,0,5,3,9,20.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Caleb Twitchell,Renegade Knights,1,,1,1,Renegade Knights,1,1,1,4,0,5,3,9,20.00%,0,5,20.00%,3.00,9.00,,20.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Chance Townsend,Asuryani,1,1,,1,Saim Hann,1,1,2,3,0,5,5.2,6.8,40.00%,5,,40.00%,5.20,6.80,40.00%,40.00%,5.20,No,Harvester of Souls,Non-ITC,22-Sep
Chance Townsend,Asuryani,1,,1,,Saim Hann,1,,2,3,0,5,5.2,6.8,40.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Charles Arnett,Chaos Space Marines,1,1,,1,Alpha Legion,1,1,3,2,0,5,7.6,4.4,60.00%,5,,60.00%,7.60,4.40,60.00%,60.00%,7.60,No,Harvester of Souls,Non-ITC,22-Sep
Charles Arnett,Chaos Daemons,1,,1,1,Nurgle,1,1,3,2,0,5,7.6,4.4,60.00%,0,5,60.00%,7.60,4.40,,60.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Charles Arnett,Chaos Daemons,1,,1,,Chaos Undivided,1,1,3,2,0,5,7.6,4.4,60.00%,0,,,,,,60.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Christopher Davis,Imperial Knights,1,1,,1,House Terryn,1,1,3,2,0,5,7.2,4.8,60.00%,5,,60.00%,7.20,4.80,60.00%,60.00%,7.20,No,Harvester of Souls,Non-ITC,22-Sep
Christopher Davis,Astra Militarum,1,,1,1,Vostroyan,1,1,3,2,0,5,7.2,4.8,60.00%,0,5,60.00%,7.20,4.80,,60.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Codi Gann,Orks,1,1,,1,Mixed,1,1,3,2,0,5,6.4,5.6,60.00%,5,,60.00%,6.40,5.60,60.00%,60.00%,6.40,No,Harvester of Souls,Non-ITC,22-Sep
Codi Gann,Orks,1,,1,,Mixed,1,,3,2,0,5,6.4,5.6,60.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Codi Gann,Orks,1,,1,,Mixed,1,,3,2,0,5,6.4,5.6,60.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Cody Morris,Imperial Knights,1,1,,1,House Terryn,1,1,4,1,0,5,9,3,80.00%,5,,80.00%,9.00,3.00,80.00%,80.00%,9.00,Yes,Harvester of Souls,Non-ITC,22-Sep
Cody Morris,Imperial Knights,1,,1,,House Raven,1,1,4,1,0,5,9,3,80.00%,0,,,,,,80.00%,,Yes,Harvester of Souls,Non-ITC,22-Sep
Cody Morris,Astra Militarum,1,,1,1,Catachan,1,1,4,1,0,5,9,3,80.00%,0,5,80.00%,9.00,3.00,,80.00%,,Yes,Harvester of Souls,Non-ITC,22-Sep
Colin Sherman,Tyranids,1,1,,1,Kraken,1,1,5,0,0,5,10,2,100.00%,5,,100.00%,10.00,2.00,100.00%,100.00%,10.00,Yes,Harvester of Souls,Non-ITC,22-Sep
Colin Sherman,Genestealer Cults,1,,1,1,Genestealer Cults,1,1,5,0,0,5,10,2,100.00%,0,5,100.00%,10.00,2.00,,100.00%,,Yes,Harvester of Souls,Non-ITC,22-Sep
Colin Sherman,Astra Militarum,1,,1,1,Brood Brothers,1,1,5,0,0,5,10,2,100.00%,0,5,100.00%,10.00,2.00,,100.00%,,Yes,Harvester of Souls,Non-ITC,22-Sep
Colin Ward,Chaos Daemons,1,1,,1,Tzeentch,1,1,2,3,0,5,5.6,6.4,40.00%,5,,40.00%,5.60,6.40,40.00%,40.00%,5.60,No,Harvester of Souls,Non-ITC,22-Sep
Colin Ward,Chaos Daemons,1,,1,,Tzeentch,1,,2,3,0,5,5.6,6.4,40.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Colin Ward,Thousand Sons,1,,1,1,Thousand Sons,1,1,2,3,0,5,5.6,6.4,40.00%,0,5,40.00%,5.60,6.40,,40.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Coty Jasper,Renegade Knights,1,1,,1,Renegade Knights,1,1,2,3,0,5,4.4,7.6,40.00%,5,,40.00%,4.40,7.60,40.00%,40.00%,4.40,No,Harvester of Souls,Non-ITC,22-Sep
Darren Henry,Chaos Space Marines,1,1,,1,Alpha Legion,1,1,1,4,0,5,2.6,9.25,20.00%,5,,20.00%,2.60,9.25,20.00%,20.00%,2.60,No,Harvester of Souls,Non-ITC,22-Sep
Darren Henry,Chaos Space Marines,1,,1,,Alpha Legion,1,,1,4,0,5,2.6,9.25,20.00%,0,,,,,,,,No,Harvester of Souls,Non-ITC,22-Sep
Denny Page,Imperial Knights,1,1,,1,House Raven,1,1,3,2,0,5,8.2,3.8,60.00%,5,,60.00%,8.20,3.80,60.00%,60.00%,8.20,No,Harvester of Souls,Non-ITC,22-Sep
Denny Page,Astra Militarum,1,,1,1,Cadian,1,1,3,2,0,5,8.2,3.8,60.00%,0,5,60.00%,8.20,3.80,,60.00%,,No,Harvester of Souls,Non-ITC,22-Sep
Denny Page,Blood Angels,1,,1,1,Blood Angels,1,1,3,2,0,5,8.2,3.8,60.00%,0,5,60.00%,8.20,3.80,,60.00%,,No,Harvester of Souls,Non-ITC,22-Sep
